Date,Parameter,Value
12/22/2017 12:00:00 AM,Discharge,0.332
12/22/2017 12:00:00 AM,Level,0.845
12/23/2017 12:00:00 AM,Discharge,0.301
12/23/2017 12:00:00 AM,Level,0.818
12/24/2017 12:00:00 AM,Discharge,0.269
12/24/2017 12:00:00 AM,Level,0.852
12/25/2017 12:00:00 AM,Discharge,0.24
12/25/2017 12:00:00 AM,Level,0.847
12/26/2017 12:00:00 AM,Discharge,0.218
12/26/2017 12:00:00 AM,Level,0.869
12/27/2017 12:00:00 AM,Discharge,0.204
12/27/2017 12:00:00 AM,Level,0.914
12/28/2017 12:00:00 AM,Discharge,0.195
12/28/2017 12:00:00 AM,Level,
12/29/2017 12:00:00 AM,Discharge,0.192
12/29/2017 12:00:00 AM,Level,
12/30/2017 12:00:00 AM,Discharge,0.193
12/30/2017 12:00:00 AM,Level,
12/31/2017 12:00:00 AM,Discharge,0.197
12/31/2017 12:00:00 AM,Level,
1/1/2018 12:00:00 AM,Discharge,0.203
1/1/2018 12:00:00 AM,Level,
1/2/2018 12:00:00 AM,Discharge,0.21
1/2/2018 12:00:00 AM,Level,0.976
1/3/2018 12:00:00 AM,Discharge,0.218
1/3/2018 12:00:00 AM,Level,0.992
1/4/2018 12:00:00 AM,Discharge,0.224
1/4/2018 12:00:00 AM,Level,1.014
1/5/2018 12:00:00 AM,Discharge,0.229
1/5/2018 12:00:00 AM,Level,0.955
1/6/2018 12:00:00 AM,Discharge,0.231
1/6/2018 12:00:00 AM,Level,0.793
1/7/2018 12:00:00 AM,Discharge,0.23
1/7/2018 12:00:00 AM,Level,0.737
1/8/2018 12:00:00 AM,Discharge,0.226
1/8/2018 12:00:00 AM,Level,0.705
1/9/2018 12:00:00 AM,Discharge,0.221
1/9/2018 12:00:00 AM,Level,0.683
1/10/2018 12:00:00 AM,Discharge,0.214
1/10/2018 12:00:00 AM,Level,0.678
1/11/2018 12:00:00 AM,Discharge,0.208
1/11/2018 12:00:00 AM,Level,0.8
1/12/2018 12:00:00 AM,Discharge,0.201
1/12/2018 12:00:00 AM,Level,0.806
1/13/2018 12:00:00 AM,Discharge,0.196
1/13/2018 12:00:00 AM,Level,0.723
1/14/2018 12:00:00 AM,Discharge,0.193
1/14/2018 12:00:00 AM,Level,0.678
1/15/2018 12:00:00 AM,Discharge,0.192
1/15/2018 12:00:00 AM,Level,0.675
1/16/2018 12:00:00 AM,Discharge,0.192
1/16/2018 12:00:00 AM,Level,0.675
1/17/2018 12:00:00 AM,Discharge,0.193
1/17/2018 12:00:00 AM,Level,0.677
1/18/2018 12:00:00 AM,Discharge,0.195
1/18/2018 12:00:00 AM,Level,0.683
1/19/2018 12:00:00 AM,Discharge,0.197
1/19/2018 12:00:00 AM,Level,0.681
1/20/2018 12:00:00 AM,Discharge,0.199
1/20/2018 12:00:00 AM,Level,0.678
1/21/2018 12:00:00 AM,Discharge,0.201
1/21/2018 12:00:00 AM,Level,0.681
1/22/2018 12:00:00 AM,Discharge,0.202
1/22/2018 12:00:00 AM,Level,0.679
1/23/2018 12:00:00 AM,Discharge,0.202
1/23/2018 12:00:00 AM,Level,0.676
1/24/2018 12:00:00 AM,Discharge,0.203
1/24/2018 12:00:00 AM,Level,0.679
1/25/2018 12:00:00 AM,Discharge,0.203
1/25/2018 12:00:00 AM,Level,0.68
1/26/2018 12:00:00 AM,Discharge,0.203
1/26/2018 12:00:00 AM,Level,0.677
1/27/2018 12:00:00 AM,Discharge,0.203
1/27/2018 12:00:00 AM,Level,0.679
1/28/2018 12:00:00 AM,Discharge,0.204
1/28/2018 12:00:00 AM,Level,0.702
1/29/2018 12:00:00 AM,Discharge,0.205
1/29/2018 12:00:00 AM,Level,0.682
1/30/2018 12:00:00 AM,Discharge,0.207
1/30/2018 12:00:00 AM,Level,0.686
1/31/2018 12:00:00 AM,Discharge,0.21
1/31/2018 12:00:00 AM,Level,0.682
2/1/2018 12:00:00 AM,Discharge,0.213
2/1/2018 12:00:00 AM,Level,0.681
2/2/2018 12:00:00 AM,Discharge,0.218
2/2/2018 12:00:00 AM,Level,0.682
2/3/2018 12:00:00 AM,Discharge,0.222
2/3/2018 12:00:00 AM,Level,0.684
2/4/2018 12:00:00 AM,Discharge,0.227
2/4/2018 12:00:00 AM,Level,0.684
2/5/2018 12:00:00 AM,Discharge,0.231
2/5/2018 12:00:00 AM,Level,0.684
2/6/2018 12:00:00 AM,Discharge,0.235
2/6/2018 12:00:00 AM,Level,0.685
2/7/2018 12:00:00 AM,Discharge,0.24
2/7/2018 12:00:00 AM,Level,0.687
2/8/2018 12:00:00 AM,Discharge,0.239
2/8/2018 12:00:00 AM,Level,0.696
2/9/2018 12:00:00 AM,Discharge,0.233
2/9/2018 12:00:00 AM,Level,0.759
2/10/2018 12:00:00 AM,Discharge,0.23
2/10/2018 12:00:00 AM,Level,0.764
2/11/2018 12:00:00 AM,Discharge,0.234
2/11/2018 12:00:00 AM,Level,0.763
2/12/2018 12:00:00 AM,Discharge,0.241
2/12/2018 12:00:00 AM,Level,0.762
2/13/2018 12:00:00 AM,Discharge,0.245
2/13/2018 12:00:00 AM,Level,0.767
2/14/2018 12:00:00 AM,Discharge,0.246
2/14/2018 12:00:00 AM,Level,0.772
2/15/2018 12:00:00 AM,Discharge,0.244
2/15/2018 12:00:00 AM,Level,0.767
2/16/2018 12:00:00 AM,Discharge,0.237
2/16/2018 12:00:00 AM,Level,0.767
2/17/2018 12:00:00 AM,Discharge,0.23
2/17/2018 12:00:00 AM,Level,0.784
2/18/2018 12:00:00 AM,Discharge,0.224
2/18/2018 12:00:00 AM,Level,1.044
2/19/2018 12:00:00 AM,Discharge,0.225
2/19/2018 12:00:00 AM,Level,0.887
2/20/2018 12:00:00 AM,Discharge,0.229
2/20/2018 12:00:00 AM,Level,0.916
2/21/2018 12:00:00 AM,Discharge,0.236
2/21/2018 12:00:00 AM,Level,0.987
2/22/2018 12:00:00 AM,Discharge,0.243
2/22/2018 12:00:00 AM,Level,1.039
2/23/2018 12:00:00 AM,Discharge,0.249
2/23/2018 12:00:00 AM,Level,1.016
2/24/2018 12:00:00 AM,Discharge,0.253
2/24/2018 12:00:00 AM,Level,1.108
2/25/2018 12:00:00 AM,Discharge,0.256
2/25/2018 12:00:00 AM,Level,1.085
2/26/2018 12:00:00 AM,Discharge,0.259
2/26/2018 12:00:00 AM,Level,0.999
2/27/2018 12:00:00 AM,Discharge,0.261
2/27/2018 12:00:00 AM,Level,0.984
2/28/2018 12:00:00 AM,Discharge,0.263
2/28/2018 12:00:00 AM,Level,1.002
3/1/2018 12:00:00 AM,Discharge,0.266
3/1/2018 12:00:00 AM,Level,0.967
3/2/2018 12:00:00 AM,Discharge,0.269
3/2/2018 12:00:00 AM,Level,0.837
3/3/2018 12:00:00 AM,Discharge,0.271
3/3/2018 12:00:00 AM,Level,0.734
3/4/2018 12:00:00 AM,Discharge,0.274
3/4/2018 12:00:00 AM,Level,0.707
3/5/2018 12:00:00 AM,Discharge,0.276
3/5/2018 12:00:00 AM,Level,0.706
3/6/2018 12:00:00 AM,Discharge,0.278
3/6/2018 12:00:00 AM,Level,0.7
3/7/2018 12:00:00 AM,Discharge,0.283
3/7/2018 12:00:00 AM,Level,0.701
3/8/2018 12:00:00 AM,Discharge,0.294
3/8/2018 12:00:00 AM,Level,0.705
3/9/2018 12:00:00 AM,Discharge,0.308
3/9/2018 12:00:00 AM,Level,0.709
3/10/2018 12:00:00 AM,Discharge,0.314
3/10/2018 12:00:00 AM,Level,0.711
3/11/2018 12:00:00 AM,Discharge,0.327
3/11/2018 12:00:00 AM,Level,0.715
3/12/2018 12:00:00 AM,Discharge,0.35
3/12/2018 12:00:00 AM,Level,0.722
3/13/2018 12:00:00 AM,Discharge,0.376
3/13/2018 12:00:00 AM,Level,0.73
3/14/2018 12:00:00 AM,Discharge,0.5
3/14/2018 12:00:00 AM,Level,0.76
3/15/2018 12:00:00 AM,Discharge,0.571
3/15/2018 12:00:00 AM,Level,0.775
3/16/2018 12:00:00 AM,Discharge,0.544
3/16/2018 12:00:00 AM,Level,0.772
3/17/2018 12:00:00 AM,Discharge,0.593
3/17/2018 12:00:00 AM,Level,0.781
3/18/2018 12:00:00 AM,Discharge,0.575
3/18/2018 12:00:00 AM,Level,0.779
3/19/2018 12:00:00 AM,Discharge,0.55
3/19/2018 12:00:00 AM,Level,0.774
3/20/2018 12:00:00 AM,Discharge,0.574
3/20/2018 12:00:00 AM,Level,0.779
3/21/2018 12:00:00 AM,Discharge,0.559
3/21/2018 12:00:00 AM,Level,0.776
3/22/2018 12:00:00 AM,Discharge,0.592
3/22/2018 12:00:00 AM,Level,0.783
3/23/2018 12:00:00 AM,Discharge,0.552
3/23/2018 12:00:00 AM,Level,0.774
3/24/2018 12:00:00 AM,Discharge,0.501
3/24/2018 12:00:00 AM,Level,0.762
3/25/2018 12:00:00 AM,Discharge,0.482
3/25/2018 12:00:00 AM,Level,0.758
3/26/2018 12:00:00 AM,Discharge,0.478
3/26/2018 12:00:00 AM,Level,0.757
3/27/2018 12:00:00 AM,Discharge,0.481
3/27/2018 12:00:00 AM,Level,0.757
3/28/2018 12:00:00 AM,Discharge,0.47
3/28/2018 12:00:00 AM,Level,0.755
3/29/2018 12:00:00 AM,Discharge,0.482
3/29/2018 12:00:00 AM,Level,0.758
3/30/2018 12:00:00 AM,Discharge,0.491
3/30/2018 12:00:00 AM,Level,0.76
3/31/2018 12:00:00 AM,Discharge,0.496
3/31/2018 12:00:00 AM,Level,0.761
4/1/2018 12:00:00 AM,Discharge,0.516
4/1/2018 12:00:00 AM,Level,0.766
4/2/2018 12:00:00 AM,Discharge,0.537
4/2/2018 12:00:00 AM,Level,0.771
4/3/2018 12:00:00 AM,Discharge,0.537
4/3/2018 12:00:00 AM,Level,0.771
4/4/2018 12:00:00 AM,Discharge,0.537
4/4/2018 12:00:00 AM,Level,0.771
4/5/2018 12:00:00 AM,Discharge,0.572
4/5/2018 12:00:00 AM,Level,0.779
4/6/2018 12:00:00 AM,Discharge,0.6
4/6/2018 12:00:00 AM,Level,0.785
4/7/2018 12:00:00 AM,Discharge,0.626
4/7/2018 12:00:00 AM,Level,0.79
4/8/2018 12:00:00 AM,Discharge,0.634
4/8/2018 12:00:00 AM,Level,0.791
4/9/2018 12:00:00 AM,Discharge,0.657
4/9/2018 12:00:00 AM,Level,0.796
4/10/2018 12:00:00 AM,Discharge,0.755
4/10/2018 12:00:00 AM,Level,0.813
4/11/2018 12:00:00 AM,Discharge,0.87
4/11/2018 12:00:00 AM,Level,0.833
4/12/2018 12:00:00 AM,Discharge,0.998
4/12/2018 12:00:00 AM,Level,0.853
4/13/2018 12:00:00 AM,Discharge,1.03
4/13/2018 12:00:00 AM,Level,0.857
4/14/2018 12:00:00 AM,Discharge,1.11
4/14/2018 12:00:00 AM,Level,0.869
4/15/2018 12:00:00 AM,Discharge,1.25
4/15/2018 12:00:00 AM,Level,0.888
4/16/2018 12:00:00 AM,Discharge,1.38
4/16/2018 12:00:00 AM,Level,0.905
4/17/2018 12:00:00 AM,Discharge,1.6
4/17/2018 12:00:00 AM,Level,0.933
4/18/2018 12:00:00 AM,Discharge,1.76
4/18/2018 12:00:00 AM,Level,0.951
4/19/2018 12:00:00 AM,Discharge,1.86
4/19/2018 12:00:00 AM,Level,0.962
4/20/2018 12:00:00 AM,Discharge,2.09
4/20/2018 12:00:00 AM,Level,0.986
4/21/2018 12:00:00 AM,Discharge,2.31
4/21/2018 12:00:00 AM,Level,1.009
4/22/2018 12:00:00 AM,Discharge,2.45
4/22/2018 12:00:00 AM,Level,1.024
4/23/2018 12:00:00 AM,Discharge,2.88
4/23/2018 12:00:00 AM,Level,1.067
4/24/2018 12:00:00 AM,Discharge,3.91
4/24/2018 12:00:00 AM,Level,1.16
4/25/2018 12:00:00 AM,Discharge,5.06
4/25/2018 12:00:00 AM,Level,1.247
4/26/2018 12:00:00 AM,Discharge,7.95
4/26/2018 12:00:00 AM,Level,1.433
4/27/2018 12:00:00 AM,Discharge,11.5
4/27/2018 12:00:00 AM,Level,1.62
4/28/2018 12:00:00 AM,Discharge,14.4
4/28/2018 12:00:00 AM,Level,1.749
4/29/2018 12:00:00 AM,Discharge,13.4
4/29/2018 12:00:00 AM,Level,1.709
4/30/2018 12:00:00 AM,Discharge,17.7
4/30/2018 12:00:00 AM,Level,1.864
5/1/2018 12:00:00 AM,Discharge,33.4
5/1/2018 12:00:00 AM,Level,2.357
5/2/2018 12:00:00 AM,Discharge,35.4
5/2/2018 12:00:00 AM,Level,2.388
5/3/2018 12:00:00 AM,Discharge,35.9
5/3/2018 12:00:00 AM,Level,2.387
5/4/2018 12:00:00 AM,Discharge,37.8
5/4/2018 12:00:00 AM,Level,2.416
5/5/2018 12:00:00 AM,Discharge,38.2
5/5/2018 12:00:00 AM,Level,2.421
5/6/2018 12:00:00 AM,Discharge,37
5/6/2018 12:00:00 AM,Level,2.391
5/7/2018 12:00:00 AM,Discharge,36.3
5/7/2018 12:00:00 AM,Level,2.373
5/8/2018 12:00:00 AM,Discharge,29.2
5/8/2018 12:00:00 AM,Level,2.178
5/9/2018 12:00:00 AM,Discharge,29.7
5/9/2018 12:00:00 AM,Level,2.193
5/10/2018 12:00:00 AM,Discharge,29.2
5/10/2018 12:00:00 AM,Level,2.177
5/11/2018 12:00:00 AM,Discharge,27.2
5/11/2018 12:00:00 AM,Level,2.117
5/12/2018 12:00:00 AM,Discharge,25.1
5/12/2018 12:00:00 AM,Level,2.055
5/13/2018 12:00:00 AM,Discharge,22
5/13/2018 12:00:00 AM,Level,1.949
5/14/2018 12:00:00 AM,Discharge,19.4
5/14/2018 12:00:00 AM,Level,1.859
5/15/2018 12:00:00 AM,Discharge,17.2
5/15/2018 12:00:00 AM,Level,1.78
5/16/2018 12:00:00 AM,Discharge,15.9
5/16/2018 12:00:00 AM,Level,1.728
5/17/2018 12:00:00 AM,Discharge,15
5/17/2018 12:00:00 AM,Level,1.69
5/18/2018 12:00:00 AM,Discharge,13.9
5/18/2018 12:00:00 AM,Level,1.647
5/19/2018 12:00:00 AM,Discharge,12.7
5/19/2018 12:00:00 AM,Level,1.592
5/20/2018 12:00:00 AM,Discharge,11.5
5/20/2018 12:00:00 AM,Level,1.536
5/21/2018 12:00:00 AM,Discharge,10.3
5/21/2018 12:00:00 AM,Level,1.477
5/22/2018 12:00:00 AM,Discharge,8.99
5/22/2018 12:00:00 AM,Level,1.409
5/23/2018 12:00:00 AM,Discharge,8.02
5/23/2018 12:00:00 AM,Level,1.342
5/24/2018 12:00:00 AM,Discharge,7.26
5/24/2018 12:00:00 AM,Level,1.281
5/25/2018 12:00:00 AM,Discharge,6.62
5/25/2018 12:00:00 AM,Level,1.227
5/26/2018 12:00:00 AM,Discharge,6.03
5/26/2018 12:00:00 AM,Level,1.175
5/27/2018 12:00:00 AM,Discharge,5.55
5/27/2018 12:00:00 AM,Level,1.13
5/28/2018 12:00:00 AM,Discharge,5.15
5/28/2018 12:00:00 AM,Level,1.092
5/29/2018 12:00:00 AM,Discharge,4.79
5/29/2018 12:00:00 AM,Level,1.056
5/30/2018 12:00:00 AM,Discharge,4.56
5/30/2018 12:00:00 AM,Level,1.031
5/31/2018 12:00:00 AM,Discharge,4.3
5/31/2018 12:00:00 AM,Level,1.005
6/1/2018 12:00:00 AM,Discharge,4.03
6/1/2018 12:00:00 AM,Level,0.976
6/2/2018 12:00:00 AM,Discharge,3.71
6/2/2018 12:00:00 AM,Level,0.948
6/3/2018 12:00:00 AM,Discharge,3.56
6/3/2018 12:00:00 AM,Level,0.935
6/4/2018 12:00:00 AM,Discharge,3.48
6/4/2018 12:00:00 AM,Level,0.927
6/5/2018 12:00:00 AM,Discharge,3.33
6/5/2018 12:00:00 AM,Level,0.914
6/6/2018 12:00:00 AM,Discharge,3.13
6/6/2018 12:00:00 AM,Level,0.896
6/7/2018 12:00:00 AM,Discharge,2.95
6/7/2018 12:00:00 AM,Level,0.878
6/8/2018 12:00:00 AM,Discharge,2.83
6/8/2018 12:00:00 AM,Level,0.867
6/9/2018 12:00:00 AM,Discharge,2.7
6/9/2018 12:00:00 AM,Level,0.854
6/10/2018 12:00:00 AM,Discharge,2.81
6/10/2018 12:00:00 AM,Level,0.865
6/11/2018 12:00:00 AM,Discharge,2.86
6/11/2018 12:00:00 AM,Level,0.87
6/12/2018 12:00:00 AM,Discharge,2.72
6/12/2018 12:00:00 AM,Level,0.856
6/13/2018 12:00:00 AM,Discharge,2.61
6/13/2018 12:00:00 AM,Level,0.845
6/14/2018 12:00:00 AM,Discharge,2.68
6/14/2018 12:00:00 AM,Level,0.852
6/15/2018 12:00:00 AM,Discharge,2.83
6/15/2018 12:00:00 AM,Level,0.867
6/16/2018 12:00:00 AM,Discharge,2.81
6/16/2018 12:00:00 AM,Level,0.865
6/17/2018 12:00:00 AM,Discharge,2.74
6/17/2018 12:00:00 AM,Level,0.858
6/18/2018 12:00:00 AM,Discharge,2.73
6/18/2018 12:00:00 AM,Level,0.857
6/19/2018 12:00:00 AM,Discharge,2.72
6/19/2018 12:00:00 AM,Level,0.856
6/20/2018 12:00:00 AM,Discharge,2.61
6/20/2018 12:00:00 AM,Level,0.848
6/21/2018 12:00:00 AM,Discharge,2.47
6/21/2018 12:00:00 AM,Level,
6/22/2018 12:00:00 AM,Discharge,2.33
6/22/2018 12:00:00 AM,Level,
6/23/2018 12:00:00 AM,Discharge,2.13
6/23/2018 12:00:00 AM,Level,
6/24/2018 12:00:00 AM,Discharge,2.01
6/24/2018 12:00:00 AM,Level,
6/25/2018 12:00:00 AM,Discharge,2.28
6/25/2018 12:00:00 AM,Level,
6/26/2018 12:00:00 AM,Discharge,3.24
6/26/2018 12:00:00 AM,Level,
6/27/2018 12:00:00 AM,Discharge,4.4
6/27/2018 12:00:00 AM,Level,
6/28/2018 12:00:00 AM,Discharge,4.51
6/28/2018 12:00:00 AM,Level,
6/29/2018 12:00:00 AM,Discharge,3.78
6/29/2018 12:00:00 AM,Level,
6/30/2018 12:00:00 AM,Discharge,3.56
6/30/2018 12:00:00 AM,Level,
7/1/2018 12:00:00 AM,Discharge,4.11
7/1/2018 12:00:00 AM,Level,
7/2/2018 12:00:00 AM,Discharge,5.23
7/2/2018 12:00:00 AM,Level,
7/3/2018 12:00:00 AM,Discharge,7.66
7/3/2018 12:00:00 AM,Level,1.376
7/4/2018 12:00:00 AM,Discharge,12.8
7/4/2018 12:00:00 AM,Level,1.595
7/5/2018 12:00:00 AM,Discharge,16.8
7/5/2018 12:00:00 AM,Level,1.764
7/6/2018 12:00:00 AM,Discharge,15.5
7/6/2018 12:00:00 AM,Level,1.711
7/7/2018 12:00:00 AM,Discharge,12.3
7/7/2018 12:00:00 AM,Level,1.575
7/8/2018 12:00:00 AM,Discharge,9.97
7/8/2018 12:00:00 AM,Level,1.46
7/9/2018 12:00:00 AM,Discharge,8.16
7/9/2018 12:00:00 AM,Level,1.353
7/10/2018 12:00:00 AM,Discharge,7.51
7/10/2018 12:00:00 AM,Level,1.302
7/11/2018 12:00:00 AM,Discharge,7.13
7/11/2018 12:00:00 AM,Level,1.27
7/12/2018 12:00:00 AM,Discharge,6.66
7/12/2018 12:00:00 AM,Level,1.231
7/13/2018 12:00:00 AM,Discharge,6.05
7/13/2018 12:00:00 AM,Level,1.177
7/14/2018 12:00:00 AM,Discharge,5.45
7/14/2018 12:00:00 AM,Level,1.122
7/15/2018 12:00:00 AM,Discharge,4.76
7/15/2018 12:00:00 AM,Level,1.053
7/16/2018 12:00:00 AM,Discharge,4.26
7/16/2018 12:00:00 AM,Level,1
7/17/2018 12:00:00 AM,Discharge,3.86
7/17/2018 12:00:00 AM,Level,0.96
7/18/2018 12:00:00 AM,Discharge,3.46
7/18/2018 12:00:00 AM,Level,0.926
7/19/2018 12:00:00 AM,Discharge,3.1
7/19/2018 12:00:00 AM,Level,0.893
7/20/2018 12:00:00 AM,Discharge,2.96
7/20/2018 12:00:00 AM,Level,0.88
7/21/2018 12:00:00 AM,Discharge,2.84
7/21/2018 12:00:00 AM,Level,0.868
7/22/2018 12:00:00 AM,Discharge,2.65
7/22/2018 12:00:00 AM,Level,0.849
7/23/2018 12:00:00 AM,Discharge,2.42
7/23/2018 12:00:00 AM,Level,0.825
7/24/2018 12:00:00 AM,Discharge,2.22
7/24/2018 12:00:00 AM,Level,0.804
7/25/2018 12:00:00 AM,Discharge,2.08
7/25/2018 12:00:00 AM,Level,0.787
7/26/2018 12:00:00 AM,Discharge,1.98
7/26/2018 12:00:00 AM,Level,0.775
7/27/2018 12:00:00 AM,Discharge,1.86
7/27/2018 12:00:00 AM,Level,0.761
7/28/2018 12:00:00 AM,Discharge,1.67
7/28/2018 12:00:00 AM,Level,0.737
7/29/2018 12:00:00 AM,Discharge,1.54
7/29/2018 12:00:00 AM,Level,0.719
7/30/2018 12:00:00 AM,Discharge,1.44
7/30/2018 12:00:00 AM,Level,0.709
7/31/2018 12:00:00 AM,Discharge,1.36
7/31/2018 12:00:00 AM,Level,
8/1/2018 12:00:00 AM,Discharge,1.38
8/1/2018 12:00:00 AM,Level,
8/2/2018 12:00:00 AM,Discharge,1.42
8/2/2018 12:00:00 AM,Level,
8/3/2018 12:00:00 AM,Discharge,1.4
8/3/2018 12:00:00 AM,Level,
8/4/2018 12:00:00 AM,Discharge,1.32
8/4/2018 12:00:00 AM,Level,
8/5/2018 12:00:00 AM,Discharge,1.22
8/5/2018 12:00:00 AM,Level,
8/6/2018 12:00:00 AM,Discharge,1.14
8/6/2018 12:00:00 AM,Level,
8/7/2018 12:00:00 AM,Discharge,1.1
8/7/2018 12:00:00 AM,Level,
8/8/2018 12:00:00 AM,Discharge,1.09
8/8/2018 12:00:00 AM,Level,
8/9/2018 12:00:00 AM,Discharge,1.1
8/9/2018 12:00:00 AM,Level,
8/10/2018 12:00:00 AM,Discharge,1.13
8/10/2018 12:00:00 AM,Level,
8/11/2018 12:00:00 AM,Discharge,1.19
8/11/2018 12:00:00 AM,Level,
8/12/2018 12:00:00 AM,Discharge,1.6
8/12/2018 12:00:00 AM,Level,
8/13/2018 12:00:00 AM,Discharge,1.74
8/13/2018 12:00:00 AM,Level,
8/14/2018 12:00:00 AM,Discharge,1.52
8/14/2018 12:00:00 AM,Level,
8/15/2018 12:00:00 AM,Discharge,1.37
8/15/2018 12:00:00 AM,Level,
8/16/2018 12:00:00 AM,Discharge,1.29
8/16/2018 12:00:00 AM,Level,
8/17/2018 12:00:00 AM,Discharge,1.24
8/17/2018 12:00:00 AM,Level,
8/18/2018 12:00:00 AM,Discharge,1.21
8/18/2018 12:00:00 AM,Level,
8/19/2018 12:00:00 AM,Discharge,1.19
8/19/2018 12:00:00 AM,Level,
8/20/2018 12:00:00 AM,Discharge,1.18
8/20/2018 12:00:00 AM,Level,
8/21/2018 12:00:00 AM,Discharge,1.18
8/21/2018 12:00:00 AM,Level,
8/22/2018 12:00:00 AM,Discharge,1.19
8/22/2018 12:00:00 AM,Level,
8/23/2018 12:00:00 AM,Discharge,1.21
8/23/2018 12:00:00 AM,Level,
8/24/2018 12:00:00 AM,Discharge,1.25
8/24/2018 12:00:00 AM,Level,
8/25/2018 12:00:00 AM,Discharge,1.28
8/25/2018 12:00:00 AM,Level,
8/26/2018 12:00:00 AM,Discharge,1.26
8/26/2018 12:00:00 AM,Level,
8/27/2018 12:00:00 AM,Discharge,1.19
8/27/2018 12:00:00 AM,Level,
8/28/2018 12:00:00 AM,Discharge,1.12
8/28/2018 12:00:00 AM,Level,
8/29/2018 12:00:00 AM,Discharge,1.08
8/29/2018 12:00:00 AM,Level,
8/30/2018 12:00:00 AM,Discharge,1.07
8/30/2018 12:00:00 AM,Level,
8/31/2018 12:00:00 AM,Discharge,1.07
8/31/2018 12:00:00 AM,Level,
9/1/2018 12:00:00 AM,Discharge,1.07
9/1/2018 12:00:00 AM,Level,
9/2/2018 12:00:00 AM,Discharge,1.07
9/2/2018 12:00:00 AM,Level,
9/3/2018 12:00:00 AM,Discharge,1.05
9/3/2018 12:00:00 AM,Level,
9/4/2018 12:00:00 AM,Discharge,1.05
9/4/2018 12:00:00 AM,Level,
9/5/2018 12:00:00 AM,Discharge,1.05
9/5/2018 12:00:00 AM,Level,0.645
9/6/2018 12:00:00 AM,Discharge,1.03
9/6/2018 12:00:00 AM,Level,0.644
9/7/2018 12:00:00 AM,Discharge,1.02
9/7/2018 12:00:00 AM,Level,0.641
9/8/2018 12:00:00 AM,Discharge,1.01
9/8/2018 12:00:00 AM,Level,0.64
9/9/2018 12:00:00 AM,Discharge,0.995
9/9/2018 12:00:00 AM,Level,0.637
9/10/2018 12:00:00 AM,Discharge,0.98
9/10/2018 12:00:00 AM,Level,0.635
9/11/2018 12:00:00 AM,Discharge,0.959
9/11/2018 12:00:00 AM,Level,0.631
9/12/2018 12:00:00 AM,Discharge,1
9/12/2018 12:00:00 AM,Level,0.639
9/13/2018 12:00:00 AM,Discharge,1.07
9/13/2018 12:00:00 AM,Level,0.651
9/14/2018 12:00:00 AM,Discharge,1.07
9/14/2018 12:00:00 AM,Level,0.65
9/15/2018 12:00:00 AM,Discharge,1.06
9/15/2018 12:00:00 AM,Level,0.648
9/16/2018 12:00:00 AM,Discharge,1.05
9/16/2018 12:00:00 AM,Level,0.647
9/17/2018 12:00:00 AM,Discharge,1.08
9/17/2018 12:00:00 AM,Level,0.652
9/18/2018 12:00:00 AM,Discharge,1.05
9/18/2018 12:00:00 AM,Level,0.647
9/19/2018 12:00:00 AM,Discharge,1.02
9/19/2018 12:00:00 AM,Level,0.642
9/20/2018 12:00:00 AM,Discharge,1.08
9/20/2018 12:00:00 AM,Level,0.651
9/21/2018 12:00:00 AM,Discharge,1.18
9/21/2018 12:00:00 AM,Level,0.668
9/22/2018 12:00:00 AM,Discharge,1.21
9/22/2018 12:00:00 AM,Level,0.672
9/23/2018 12:00:00 AM,Discharge,1.2
9/23/2018 12:00:00 AM,Level,0.671
9/24/2018 12:00:00 AM,Discharge,1.19
9/24/2018 12:00:00 AM,Level,0.668
9/25/2018 12:00:00 AM,Discharge,1.17
9/25/2018 12:00:00 AM,Level,0.666
9/26/2018 12:00:00 AM,Discharge,1.15
9/26/2018 12:00:00 AM,Level,0.662
9/27/2018 12:00:00 AM,Discharge,1.13
9/27/2018 12:00:00 AM,Level,0.66
9/28/2018 12:00:00 AM,Discharge,1.12
9/28/2018 12:00:00 AM,Level,0.659
9/29/2018 12:00:00 AM,Discharge,1.11
9/29/2018 12:00:00 AM,Level,0.657
9/30/2018 12:00:00 AM,Discharge,1.19
9/30/2018 12:00:00 AM,Level,0.669
10/1/2018 12:00:00 AM,Discharge,1.3
10/1/2018 12:00:00 AM,Level,0.686
10/2/2018 12:00:00 AM,Discharge,1.37
10/2/2018 12:00:00 AM,Level,0.696
10/3/2018 12:00:00 AM,Discharge,1.31
10/3/2018 12:00:00 AM,Level,0.686
10/4/2018 12:00:00 AM,Discharge,1.27
10/4/2018 12:00:00 AM,Level,0.682
10/5/2018 12:00:00 AM,Discharge,1.27
10/5/2018 12:00:00 AM,Level,0.681
10/6/2018 12:00:00 AM,Discharge,1.28
10/6/2018 12:00:00 AM,Level,0.683
10/7/2018 12:00:00 AM,Discharge,1.31
10/7/2018 12:00:00 AM,Level,0.687
10/8/2018 12:00:00 AM,Discharge,1.45
10/8/2018 12:00:00 AM,Level,0.708
10/9/2018 12:00:00 AM,Discharge,1.75
10/9/2018 12:00:00 AM,Level,0.747
10/10/2018 12:00:00 AM,Discharge,1.82
10/10/2018 12:00:00 AM,Level,0.756
10/11/2018 12:00:00 AM,Discharge,1.82
10/11/2018 12:00:00 AM,Level,0.756
10/12/2018 12:00:00 AM,Discharge,1.81
